image_path,label
valid\Potato___healthy\c548fe0e-21c2-4241-b806-1e438a1213bd___RS_HL 1770_270deg.JPG,Potato___healthy
valid\Potato___healthy\c548fe0e-21c2-4241-b806-1e438a1213bd___RS_HL 1770_flipLR.JPG,Potato___healthy
valid\Potato___healthy\c548fe0e-21c2-4241-b806-1e438a1213bd___RS_HL 1770_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\c548fe0e-21c2-4241-b806-1e438a1213bd___RS_HL 1770_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\c6204cb3-cd9f-4d7b-92a6-9773fe562cab___RS_HL 1939_270deg.JPG,Potato___healthy
valid\Potato___healthy\c6204cb3-cd9f-4d7b-92a6-9773fe562cab___RS_HL 1939_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\c6204cb3-cd9f-4d7b-92a6-9773fe562cab___RS_HL 1939_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\c6204cb3-cd9f-4d7b-92a6-9773fe562cab___RS_HL 1939_newGRR.JPG,Potato___healthy
valid\Potato___healthy\c6204cb3-cd9f-4d7b-92a6-9773fe562cab___RS_HL 1939_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\c6abf1da-b06f-4cd2-8af6-d68be5eff6f9___RS_HL 1766_270deg.JPG,Potato___healthy
valid\Potato___healthy\c6abf1da-b06f-4cd2-8af6-d68be5eff6f9___RS_HL 1766_flipLR.JPG,Potato___healthy
valid\Potato___healthy\c6abf1da-b06f-4cd2-8af6-d68be5eff6f9___RS_HL 1766_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\c85bacb0-e5e8-4127-a0b0-a7342f2cab5f___RS_HL 5406_90deg.JPG,Potato___healthy
valid\Potato___healthy\c85bacb0-e5e8-4127-a0b0-a7342f2cab5f___RS_HL 5406_flipLR.JPG,Potato___healthy
valid\Potato___healthy\c85bacb0-e5e8-4127-a0b0-a7342f2cab5f___RS_HL 5406_new90degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\c85bacb0-e5e8-4127-a0b0-a7342f2cab5f___RS_HL 5406_newGGR.JPG,Potato___healthy
valid\Potato___healthy\c85bacb0-e5e8-4127-a0b0-a7342f2cab5f___RS_HL 5406_newPixel25.JPG,Potato___healthy
valid\Potato___healthy\c9ad5c9a-c9b0-4e07-9e03-9e9edfd58a19___RS_HL 1755_flipLR.JPG,Potato___healthy
valid\Potato___healthy\c9ad5c9a-c9b0-4e07-9e03-9e9edfd58a19___RS_HL 1755_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\c9ad5c9a-c9b0-4e07-9e03-9e9edfd58a19___RS_HL 1755_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\c9ad5c9a-c9b0-4e07-9e03-9e9edfd58a19___RS_HL 1755_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\c9ad5c9a-c9b0-4e07-9e03-9e9edfd58a19___RS_HL 1755_newGGR.JPG,Potato___healthy
valid\Potato___healthy\d1752ed4-a0a7-4075-917d-205c0e785dcf___RS_HL 1911_flipTB.JPG,Potato___healthy
valid\Potato___healthy\d1752ed4-a0a7-4075-917d-205c0e785dcf___RS_HL 1911_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\d1752ed4-a0a7-4075-917d-205c0e785dcf___RS_HL 1911_newGGR.JPG,Potato___healthy
valid\Potato___healthy\d227e4c8-e203-4aa4-b813-25b96baa2869___RS_HL 1831_90deg.JPG,Potato___healthy
valid\Potato___healthy\d227e4c8-e203-4aa4-b813-25b96baa2869___RS_HL 1831_flipLR.JPG,Potato___healthy
valid\Potato___healthy\d227e4c8-e203-4aa4-b813-25b96baa2869___RS_HL 1831_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\d227e4c8-e203-4aa4-b813-25b96baa2869___RS_HL 1831_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\d227e4c8-e203-4aa4-b813-25b96baa2869___RS_HL 1831_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\d227e4c8-e203-4aa4-b813-25b96baa2869___RS_HL 1831_newGGR.JPG,Potato___healthy
valid\Potato___healthy\d287be3d-cac6-4485-8c31-674fb8b459be___RS_HL 1973_180deg.JPG,Potato___healthy
valid\Potato___healthy\d287be3d-cac6-4485-8c31-674fb8b459be___RS_HL 1973_new90degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\d325e580-5faa-4aea-927d-2700f52cc343___RS_HL 1872_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\d325e580-5faa-4aea-927d-2700f52cc343___RS_HL 1872_newGGR.JPG,Potato___healthy
valid\Potato___healthy\d325e580-5faa-4aea-927d-2700f52cc343___RS_HL 1872_newGRR.JPG,Potato___healthy
valid\Potato___healthy\d340704d-cc00-4068-bb8a-ae70840b7bfa___RS_HL 1773_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\d340704d-cc00-4068-bb8a-ae70840b7bfa___RS_HL 1773_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\d340704d-cc00-4068-bb8a-ae70840b7bfa___RS_HL 1773_new90degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\dbe4f332-9189-4b76-b30c-f0c9a55e48d3___RS_HL 1841.JPG,Potato___healthy
valid\Potato___healthy\dbe4f332-9189-4b76-b30c-f0c9a55e48d3___RS_HL 1841_270deg.JPG,Potato___healthy
valid\Potato___healthy\dbe4f332-9189-4b76-b30c-f0c9a55e48d3___RS_HL 1841_flipLR.JPG,Potato___healthy
valid\Potato___healthy\dca8ac5c-b925-435a-a5e9-da09fa8938a1___RS_HL 4182_flipLR.JPG,Potato___healthy
valid\Potato___healthy\dca8ac5c-b925-435a-a5e9-da09fa8938a1___RS_HL 4182_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\dca8ac5c-b925-435a-a5e9-da09fa8938a1___RS_HL 4182_newGGR.JPG,Potato___healthy
valid\Potato___healthy\dca8ac5c-b925-435a-a5e9-da09fa8938a1___RS_HL 4182_newGRR.JPG,Potato___healthy
valid\Potato___healthy\de9a8669-d437-40f0-aa56-fe2d8276a1e0___RS_HL 1910.JPG,Potato___healthy
valid\Potato___healthy\de9a8669-d437-40f0-aa56-fe2d8276a1e0___RS_HL 1910_90deg.JPG,Potato___healthy
valid\Potato___healthy\de9a8669-d437-40f0-aa56-fe2d8276a1e0___RS_HL 1910_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\e1b49d1b-165b-4f4e-8a30-735e62bc39c5___RS_HL 1839_90deg.JPG,Potato___healthy
valid\Potato___healthy\e1b49d1b-165b-4f4e-8a30-735e62bc39c5___RS_HL 1839_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\e34e563f-7a4a-4b44-bdf2-b6f96cbcd929___RS_HL 5370_flipLR.JPG,Potato___healthy
valid\Potato___healthy\e34e563f-7a4a-4b44-bdf2-b6f96cbcd929___RS_HL 5370_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\e34e563f-7a4a-4b44-bdf2-b6f96cbcd929___RS_HL 5370_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\e34e563f-7a4a-4b44-bdf2-b6f96cbcd929___RS_HL 5370_newGRR.JPG,Potato___healthy
valid\Potato___healthy\e51367c1-d582-45e3-acf6-b0e652b43d3a___RS_HL 1873_180deg.JPG,Potato___healthy
valid\Potato___healthy\e51367c1-d582-45e3-acf6-b0e652b43d3a___RS_HL 1873_90deg.JPG,Potato___healthy
valid\Potato___healthy\e51367c1-d582-45e3-acf6-b0e652b43d3a___RS_HL 1873_flipLR.JPG,Potato___healthy
valid\Potato___healthy\e51367c1-d582-45e3-acf6-b0e652b43d3a___RS_HL 1873_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\e693354a-053c-4093-8642-cc8f5f9eb2cc___RS_HL 1746_90deg.JPG,Potato___healthy
valid\Potato___healthy\e693354a-053c-4093-8642-cc8f5f9eb2cc___RS_HL 1746_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\e693354a-053c-4093-8642-cc8f5f9eb2cc___RS_HL 1746_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\e693354a-053c-4093-8642-cc8f5f9eb2cc___RS_HL 1746_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\ec6e43d3-512d-4908-99f2-c9e2a0be54be___RS_HL 4202.JPG,Potato___healthy
valid\Potato___healthy\ec6e43d3-512d-4908-99f2-c9e2a0be54be___RS_HL 4202_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\ec6e43d3-512d-4908-99f2-c9e2a0be54be___RS_HL 4202_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\ec6e43d3-512d-4908-99f2-c9e2a0be54be___RS_HL 4202_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\ee052892-e935-4fbb-9344-4d23c57c6890___RS_HL 5400_flipTB.JPG,Potato___healthy
valid\Potato___healthy\ef7005dc-1d44-412e-b858-145a2d7a6fa9___RS_HL 1951.JPG,Potato___healthy
valid\Potato___healthy\ef7005dc-1d44-412e-b858-145a2d7a6fa9___RS_HL 1951_90deg.JPG,Potato___healthy
valid\Potato___healthy\ef7005dc-1d44-412e-b858-145a2d7a6fa9___RS_HL 1951_flipTB.JPG,Potato___healthy
valid\Potato___healthy\ef7005dc-1d44-412e-b858-145a2d7a6fa9___RS_HL 1951_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\ef7005dc-1d44-412e-b858-145a2d7a6fa9___RS_HL 1951_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\ef7005dc-1d44-412e-b858-145a2d7a6fa9___RS_HL 1951_newGGR.JPG,Potato___healthy
valid\Potato___healthy\f0036dfd-9f46-4f2f-9001-5973495f2171___RS_HL 1849_270deg.JPG,Potato___healthy
valid\Potato___healthy\f0036dfd-9f46-4f2f-9001-5973495f2171___RS_HL 1849_flipLR.JPG,Potato___healthy
valid\Potato___healthy\f0036dfd-9f46-4f2f-9001-5973495f2171___RS_HL 1849_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\f0036dfd-9f46-4f2f-9001-5973495f2171___RS_HL 1849_newGGR.JPG,Potato___healthy
valid\Potato___healthy\f0fdde26-78b4-46f0-9eb8-7c2a743d34aa___RS_HL 4165_270deg.JPG,Potato___healthy
valid\Potato___healthy\f0fdde26-78b4-46f0-9eb8-7c2a743d34aa___RS_HL 4165_90deg.JPG,Potato___healthy
valid\Potato___healthy\f0fdde26-78b4-46f0-9eb8-7c2a743d34aa___RS_HL 4165_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\f0fdde26-78b4-46f0-9eb8-7c2a743d34aa___RS_HL 4165_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\f0fdde26-78b4-46f0-9eb8-7c2a743d34aa___RS_HL 4165_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\f0fdde26-78b4-46f0-9eb8-7c2a743d34aa___RS_HL 4165_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\f30983c0-6e20-43cc-8672-4622ca34c830___RS_HL 1949_new30degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\f30983c0-6e20-43cc-8672-4622ca34c830___RS_HL 1949_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\f4b5ec24-d318-4309-8294-9126450d5d7f___RS_HL 1824_new200degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\f4b5ec24-d318-4309-8294-9126450d5d7f___RS_HL 1824_new200degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\f4b5ec24-d318-4309-8294-9126450d5d7f___RS_HL 1824_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\f4b5ec24-d318-4309-8294-9126450d5d7f___RS_HL 1824_newGGR.JPG,Potato___healthy
valid\Potato___healthy\f4be3632-42a1-415a-9f7e-1d5ecb9f49d7___RS_HL 1783.JPG,Potato___healthy
valid\Potato___healthy\f4be3632-42a1-415a-9f7e-1d5ecb9f49d7___RS_HL 1783_180deg.JPG,Potato___healthy
valid\Potato___healthy\f4be3632-42a1-415a-9f7e-1d5ecb9f49d7___RS_HL 1783_new30degFlipTB.JPG,Potato___healthy
valid\Potato___healthy\f4be3632-42a1-415a-9f7e-1d5ecb9f49d7___RS_HL 1783_newGGR.JPG,Potato___healthy
valid\Potato___healthy\f5bd2732-197b-4d8e-bb50-a4966dc416f5___RS_HL 1840_flipTB.JPG,Potato___healthy
valid\Potato___healthy\f5bd2732-197b-4d8e-bb50-a4966dc416f5___RS_HL 1840_new90degFlipLR.JPG,Potato___healthy
valid\Potato___healthy\f5bd2732-197b-4d8e-bb50-a4966dc416f5___RS_HL 1840_newGRR.JPG,Potato___healthy
valid\Potato___healthy\f66af6c0-6fc6-4020-b1de-a73685d497c2___RS_HL 4181.JPG,Potato___healthy
valid\Potato___healthy\f66af6c0-6fc6-4020-b1de-a73685d497c2___RS_HL 4181_flipTB.JPG,Potato___healthy
valid\Potato___healthy\fd92bd9c-02cb-4599-8673-9316159504a1___RS_HL 1927_flipTB.JPG,Potato___healthy
valid\Potato___healthy\ff700844-68ad-4e99-8427-58a39c07f817___RS_HL 1860.JPG,Potato___healthy
valid\Potato___healthy\ff700844-68ad-4e99-8427-58a39c07f817___RS_HL 1860_flipTB.JPG,Potato___healthy
valid\Potato___healthy\ff700844-68ad-4e99-8427-58a39c07f817___RS_HL 1860_newGRR.JPG,Potato___healthy
valid\Potato___Late_blight\00695906-210d-4a9d-822e-986a17384115___RS_LB 4026.JPG,Potato___Late_blight
valid\Potato___Late_blight\0085ef03-aec3-431a-99a1-de286e10c0cf___RS_LB 2949_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\0085ef03-aec3-431a-99a1-de286e10c0cf___RS_LB 2949_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\01270f5c-a44b-4da7-9398-289088c197ab___RS_LB 2517_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\031672c9-bf0a-46bf-8b52-d7cdc067612e___RS_LB 5019.JPG,Potato___Late_blight
valid\Potato___Late_blight\0396e413-e165-427a-ba72-04cbae7b8ab0___RS_LB 4751.JPG,Potato___Late_blight
valid\Potato___Late_blight\051089cf-e083-4fdb-9256-aac12b8a55d2___RS_LB 4078_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\053c5330-129d-4515-84da-82a701710723___RS_LB 4576_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\05817623-2c4e-4517-88a1-fe81b9a73742___RS_LB 3920_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\059c9129-51b7-4d6b-9b57-f22e87568a0a___RS_LB 5118_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\05a51957-779c-4a2f-bf2a-d1fb03947793___RS_LB 4772.JPG,Potato___Late_blight
valid\Potato___Late_blight\0b2bdc8e-90fd-4bb4-bedb-485502fe8a96___RS_LB 4906.JPG,Potato___Late_blight
valid\Potato___Late_blight\0e068694-63b7-4edf-a93d-f2e9f28efaa6___RS_LB 3923.JPG,Potato___Late_blight
valid\Potato___Late_blight\108aa677-2b51-4d8b-8533-40fba50a275d___RS_LB 3046_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\108aa677-2b51-4d8b-8533-40fba50a275d___RS_LB 3046_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\127521ec-3cc5-4f98-ac73-ad561ec29e73___RS_LB 3219_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\12e2c9b5-fbfc-4bc9-898b-86ead976a615___RS_LB 2702.JPG,Potato___Late_blight
valid\Potato___Late_blight\13b1b19c-6720-4238-b384-4c86ea119ace___RS_LB 2765.JPG,Potato___Late_blight
valid\Potato___Late_blight\145216a1-aab7-4f40-851d-a56c436ad0e3___RS_LB 2715_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\1531198a-c611-47ee-af7d-7b124b863870___RS_LB 4793_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\1531198a-c611-47ee-af7d-7b124b863870___RS_LB 4793_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\1562e8f9-f2d1-43b3-8deb-6b1687bd20dc___RS_LB 2726_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\1650365d-437c-4d36-b110-113a88c1090a___RS_LB 5459.JPG,Potato___Late_blight
valid\Potato___Late_blight\1650365d-437c-4d36-b110-113a88c1090a___RS_LB 5459_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\17515ff9-075f-45a2-b8e6-1b8ba25c293d___RS_LB 4980_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\1789b0d1-d850-4e04-8a20-bc3901d4ab0a___RS_LB 5251.JPG,Potato___Late_blight
valid\Potato___Late_blight\1789b0d1-d850-4e04-8a20-bc3901d4ab0a___RS_LB 5251_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\19323229-6fdc-4231-bd3e-a46ddcff2111___RS_LB 3196_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\1a146bf4-5696-4e19-842e-9e0e1ac7ac6d___RS_LB 5023.JPG,Potato___Late_blight
valid\Potato___Late_blight\1a18d84a-8811-4806-830f-d10e98b1800e___RS_LB 3919.JPG,Potato___Late_blight
valid\Potato___Late_blight\1a5f4258-21df-4334-a933-2ef073c932ba___RS_LB 3089.JPG,Potato___Late_blight
valid\Potato___Late_blight\1b8ae46e-1202-4715-8ad1-fd18046c42d3___RS_LB 3880.JPG,Potato___Late_blight
valid\Potato___Late_blight\1c6ec55e-182e-4b7c-b416-07029edfc970___RS_LB 3950.JPG,Potato___Late_blight
valid\Potato___Late_blight\1d4acd15-f2b9-4a2e-87da-9d5a2cc6a642___RS_LB 2752.JPG,Potato___Late_blight
valid\Potato___Late_blight\1dc41475-aa79-43f1-8648-0c8733d246ca___RS_LB 3319.JPG,Potato___Late_blight
valid\Potato___Late_blight\1f560f09-0b70-40c9-b907-4cac9ba47b8d___RS_LB 3184.JPG,Potato___Late_blight
valid\Potato___Late_blight\201186ce-cec5-47ef-9f88-bd8c4abab2c8___RS_LB 2813_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\20880dc9-069c-40e5-81be-6d6e33f9519c___RS_LB 4098_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\20e59080-5a86-4aa8-b5b1-d886a4b273b7___RS_LB 3165.JPG,Potato___Late_blight
valid\Potato___Late_blight\2122118e-02ee-452b-864c-adf36ed5ce9c___RS_LB 2890_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\227f2f04-4d59-48d9-958d-5cccc70d3f2b___RS_LB 2772_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\227f2f04-4d59-48d9-958d-5cccc70d3f2b___RS_LB 2772_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\22b19227-ae7e-495e-9fe0-d286fbcf9412___RS_LB 3996.JPG,Potato___Late_blight
valid\Potato___Late_blight\2438dfce-68a1-4026-a006-4c99a0f6259b___RS_LB 5116.JPG,Potato___Late_blight
valid\Potato___Late_blight\2482a11a-46b1-4e06-9b5c-4af0089b3259___RS_LB 4087.JPG,Potato___Late_blight
valid\Potato___Late_blight\2577b25b-c0ac-442b-8093-42e6490bad1e___RS_LB 4319_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\25bf1e56-4039-4d92-9a66-65b62e3b0f4d___RS_LB 4949.JPG,Potato___Late_blight
valid\Potato___Late_blight\267d6db0-95db-4945-a6b0-bf05b11ef8ff___RS_LB 3231_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\2846161c-9ac0-4ef3-b563-aee344dac80d___RS_LB 4851_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\28cbad12-8d41-4d36-a6df-db0d35ee1ce0___RS_LB 2922.JPG,Potato___Late_blight
valid\Potato___Late_blight\2a0727c6-24d9-4d20-89ed-51bbd36a4b5a___RS_LB 2987.JPG,Potato___Late_blight
valid\Potato___Late_blight\2af683b8-ad55-450d-9047-630b85a2d128___RS_LB 4614.JPG,Potato___Late_blight
valid\Potato___Late_blight\2c1218c8-eaea-4f5a-be4b-34e34a705063___RS_LB 2530.JPG,Potato___Late_blight
valid\Potato___Late_blight\2c3eddb8-f475-42ce-af72-81271630ba07___RS_LB 4991.JPG,Potato___Late_blight
valid\Potato___Late_blight\2e2bc24d-9900-4b0b-a8ec-abb444350c03___RS_LB 4701.JPG,Potato___Late_blight
valid\Potato___Late_blight\2f76c068-ebba-499d-8819-2d12bde41695___RS_LB 3232.JPG,Potato___Late_blight
valid\Potato___Late_blight\304b3fa0-f0cb-41b5-b835-9bd13773150a___RS_LB 4696_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\30920583-57a6-4cc2-81d6-84879ec3af46___RS_LB 4930_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\3171caea-9708-45dc-a60b-e347b3e74fb8___RS_LB 5256.JPG,Potato___Late_blight
valid\Potato___Late_blight\3171caea-9708-45dc-a60b-e347b3e74fb8___RS_LB 5256_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\317a40c6-c4d8-4b4e-9878-4f742e7f409a___RS_LB 4462_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\319335dc-6a48-4fe4-932b-326f1455f3cd___RS_LB 4703_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\3221ccec-f264-4046-8252-77a8a357562b___RS_LB 4637.JPG,Potato___Late_blight
valid\Potato___Late_blight\3221ccec-f264-4046-8252-77a8a357562b___RS_LB 4637_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\3221ccec-f264-4046-8252-77a8a357562b___RS_LB 4637_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\324a0ba8-726a-4e6c-a15f-c32a1904f891___RS_LB 3078.JPG,Potato___Late_blight
valid\Potato___Late_blight\32e6ace8-7ca9-4f95-a313-6747d321e8da___RS_LB 4698.JPG,Potato___Late_blight
valid\Potato___Late_blight\350662fe-0ebf-4e6b-9ff9-6ceaf9d22067___RS_LB 3877_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\357bfc61-bb46-4e77-b9eb-eafdd3af7f6f___RS_LB 3082_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\35c3e2fe-7b97-4137-adc6-aada45306425___RS_LB 4123.JPG,Potato___Late_blight
valid\Potato___Late_blight\37ac120b-240a-42fc-839c-90c6dea13d85___RS_LB 5214.JPG,Potato___Late_blight
valid\Potato___Late_blight\37c1e3d4-e54b-431a-b370-2a506b6026a2___RS_LB 4461.JPG,Potato___Late_blight
valid\Potato___Late_blight\37c47f95-2216-4f78-87a1-504b198a4f4c___RS_LB 4327.JPG,Potato___Late_blight
valid\Potato___Late_blight\3888aab7-b07f-439b-80cc-c7f49004a67c___RS_LB 4156_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\38e8e3d1-7c0e-4d66-a926-79538ceadf07___RS_LB 4130.JPG,Potato___Late_blight
valid\Potato___Late_blight\38fa4c3b-0541-4d14-80e7-84a1153b9e5f___RS_LB 4713_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\3f0fd699-1ce7-437e-a899-662a51d59974___RS_LB 2904.JPG,Potato___Late_blight
valid\Potato___Late_blight\4043044d-1e8d-4861-9152-99660fdffa9e___RS_LB 4438.JPG,Potato___Late_blight
valid\Potato___Late_blight\42b19bb3-68b6-4c46-a626-f7480718360a___RS_LB 4686.JPG,Potato___Late_blight
valid\Potato___Late_blight\42cd0719-199a-40a8-aaa0-228bb80e1832___RS_LB 4440_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\4337f628-ff14-4603-9120-8639c78cacea___RS_LB 3183.JPG,Potato___Late_blight
valid\Potato___Late_blight\4337f628-ff14-4603-9120-8639c78cacea___RS_LB 3183_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\43396f0d-f05b-4dce-a209-9edcbd62d39c___RS_LB 4407_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\4358aa91-bce4-4788-a39f-1e1e4810bd51___RS_LB 3047_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\437640c6-1680-4d1b-aa0b-c1dd52aa13a5___RS_LB 4926_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\440adc9e-3f21-4373-ab9a-ed003c3588f3___RS_LB 4152_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\44112cb9-7423-4983-bb9a-cb32e3ea9ac3___RS_LB 2793_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\44722935-fb60-4ecf-8503-f8258aa4e3e7___RS_LB 3225_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\456f2c6a-a8c8-4dac-9de1-73668e39cd01___RS_LB 3008_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\465165a0-33c0-4593-8324-03513e71079d___RS_LB 4445_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\468629f7-6ca2-4823-9a39-d42b4d92c4bb___RS_LB 5312_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\471fd810-047d-4c87-933b-14c8b46d4b20___RS_LB 5450_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\4885a2b1-fc77-4b1a-ad55-3fa4b3fe4e1e___RS_LB 4425_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\49835c13-105d-4afb-95dd-b4ee15f3d287___RS_LB 4099.JPG,Potato___Late_blight
valid\Potato___Late_blight\49e55f8e-4d44-452c-8e59-d4c4f0ae1085___RS_LB 4333_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\49e55f8e-4d44-452c-8e59-d4c4f0ae1085___RS_LB 4333_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\49ffd4fb-07ef-4377-9f14-3648deaa8dd2___RS_LB 4453.JPG,Potato___Late_blight
valid\Potato___Late_blight\4ca06863-f89b-497c-bd3a-9bca78f02942___RS_LB 3088.JPG,Potato___Late_blight
valid\Potato___Late_blight\4d085c80-4d57-4377-8fb3-eab3a25e5f5c___RS_LB 3060.JPG,Potato___Late_blight
valid\Potato___Late_blight\4d213f48-e73a-45bf-badd-ead51dda60b4___RS_LB 2981.JPG,Potato___Late_blight
valid\Potato___Late_blight\50abdfe1-411f-4afe-8f78-1ffb7816792f___RS_LB 2694.JPG,Potato___Late_blight
valid\Potato___Late_blight\51eb7a7a-99b4-47c4-be2f-2de9f4e5e985___RS_LB 5182_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\520c0e9a-1ba4-44fa-aa60-dcdf018a00b3___RS_LB 2850_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\5239c829-457f-4e6c-b0af-ef5f58abddd0___RS_LB 5329.JPG,Potato___Late_blight
valid\Potato___Late_blight\525c5249-eccb-4c23-b5b7-e9d103857432___RS_LB 4077_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\530d9a52-266a-49ca-b0d0-a430acac0011___RS_LB 5054_flipTB.JPG,Potato___Late_blight
valid\Potato___Late_blight\531a9b98-e034-4a76-81f0-55f597552f6a___RS_LB 5021_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\53367bb0-3f38-4c90-a71d-05592341e4aa___RS_LB 4149_180deg.JPG,Potato___Late_blight
valid\Potato___Late_blight\542c1489-0040-4867-acb3-82f73249e2f8___RS_LB 4592.JPG,Potato___Late_blight
valid\Potato___Late_blight\542c1489-0040-4867-acb3-82f73249e2f8___RS_LB 4592_flipTB.JPG,Potato___Late_blight
